"StockName","TotalScore","AverageStability","AverageGrowth","DailyStability","WeeklyStability","Growth15Session","Growth30Session","Growth100Session","Growth200Session"
"SABERORGA.NS","32.726190476190474","52.95238095238095","12.5","32.38095238095238","66.66666666666667","21.42857142857143","28.571428571428573","0.0","0.0"
"IL&FSTRAN.NS","32.69892473118279","62.064516129032256","3.3333333333333335","34.193548387096776","80.64516129032258","10.0","0.0","0.0","0.0"
"IL&FSENGG.NS","32.69892473118279","62.064516129032256","3.3333333333333335","34.193548387096776","80.64516129032258","10.0","0.0","0.0","0.0"
"EDL.NS","32.695658091738125","62.05798285014291","3.3333333333333335","34.17721518987342","80.64516129032258","10.0","0.0","0.0","0.0"
"PFC.NS","32.69470942037314","60.627514078841514","4.761904761904762","42.47787610619469","72.72727272727273","14.285714285714286","0.0","0.0","0.0"
"ISFT.NS","32.69341894060995","65.3868378812199","0.0","47.752808988764045","77.14285714285714","0.0","0.0","0.0","0.0"
"BAYERCROP.NS","32.69047619047619","54.666666666666664","10.714285714285715","29.523809523809522","71.42857142857143","28.571428571428573","14.285714285714286","0.0","0.0"
"SHRIRAMCI.NS","32.64285714285714","54.57142857142857","10.714285714285715","32.857142857142854","69.04761904761905","28.571428571428573","14.285714285714286","0.0","0.0"
"FDC.NS","32.607142857142854","63.42857142857142","1.7857142857142858","37.14285714285714","80.95238095238095","7.142857142857143","0.0","0.0","0.0"
"GOLDINFRA.NS","32.60654303867454","59.4438553081183","5.769230769230769","42.51207729468599","70.73170731707317","23.076923076923077","0.0","0.0","0.0"
"RELCAPITA.NS","32.535714285714285","52.57142857142857","12.5","38.57142857142857","61.904761904761905","21.42857142857143","28.571428571428573","0.0","0.0"
"TBZ.NS","32.51190476190476","56.095238095238095","8.928571428571429","36.666666666666664","69.04761904761905","21.42857142857143","14.285714285714286","0.0","0.0"
"TATAINVES.NS","32.50159076447596","48.33651486228525","16.666666666666668","30.051813471502587","60.526315789473685","16.666666666666668","33.333333333333336","0.0","0.0"
"STYABS.NS","32.42857142857143","57.714285714285715","7.142857142857143","30.0","76.19047619047619","14.285714285714286","14.285714285714286","0.0","0.0"
"NGCT.NS","32.42424242424243","61.81818181818183","3.0303030303030307","50.00000000000001","69.6969696969697","9.090909090909092","0.0","0.0","0.0"
"MCDHOLDIN.NS","32.38095238095238","57.61904761904762","7.142857142857143","40.476190476190474","69.04761904761905","14.285714285714286","14.285714285714286","0.0","0.0"
"HATHWAY.NS","32.301587301587304","64.60317460317461","0.0","36.507936507936506","83.33333333333334","0.0","0.0","0.0","0.0"
"DEN.NS","32.273809523809526","55.61904761904762","8.928571428571429","39.047619047619044","66.66666666666667","21.42857142857143","14.285714285714286","0.0","0.0"
"GMBREW.NS","32.273809523809526","55.61904761904762","8.928571428571429","39.047619047619044","66.66666666666667","21.42857142857143","14.285714285714286","0.0","0.0"
"MANINFRA.NS","32.261904761904766","53.80952380952382","10.714285714285715","38.095238095238095","64.28571428571429","28.571428571428573","14.285714285714286","0.0","0.0"
"3MINDIA.NS","32.24176437744277","53.79976807112486","10.683760683760683","30.653266331658287","69.23076923076924","15.384615384615385","16.666666666666668","0.0","0.0"
"NIITTECH.NS","32.238095238095234","57.33333333333333","7.142857142857143","36.19047619047619","71.42857142857143","14.285714285714286","14.285714285714286","0.0","0.0"
"EXIDEIND.NS","32.202380952380956","59.04761904761905","5.357142857142858","33.33333333333333","76.19047619047619","21.42857142857143","0.0","0.0","0.0"
"IGL.NS","32.202380952380956","59.04761904761905","5.357142857142858","33.33333333333333","76.19047619047619","21.42857142857143","0.0","0.0","0.0"
"SGJHL.NS","32.17307692307693","51.846153846153854","12.5","31.53846153846154","65.38461538461539","12.5","25.0","0.0","0.0"
"ONGC.NS","32.154761904761905","58.95238095238095","5.357142857142858","36.666666666666664","73.80952380952381","21.42857142857143","0.0","0.0","0.0"
"KOTARISUG.NS","32.137804429203655","60.42945501225347","3.8461538461538463","44.97607655502392","70.73170731707317","15.384615384615385","0.0","0.0","0.0"
"LAKSHVILA.NS","32.11904761904762","53.523809523809526","10.714285714285715","33.80952380952381","66.66666666666667","28.571428571428573","14.285714285714286","0.0","0.0"
"NAGAROIL.NS","32.083333333333336","47.5","16.666666666666668","52.083333333333336","44.44444444444444","33.333333333333336","0.0","0.0","0.0"
"COALINDIA.NS","32.08333333333333","55.238095238095234","8.928571428571429","30.95238095238095","71.42857142857143","21.42857142857143","14.285714285714286","0.0","0.0"
"FMGOETZE.NS","32.07395247029393","58.05816135084428","6.08974358974359","31.73076923076923","75.60975609756098","7.6923076923076925","16.666666666666668","0.0","0.0"
"HARRMALAY.NS","32.05952380952381","58.76190476190476","5.357142857142858","36.19047619047619","73.80952380952381","7.142857142857143","14.285714285714286","0.0","0.0"
"ROHITFERR.NS","32.03198812681571","54.12807881773399","9.935897435897436","45.320197044334975","60.0","23.076923076923077","16.666666666666668","0.0","0.0"
"SHRIRAMEP.NS","32.023809523809526","60.476190476190474","3.5714285714285716","40.476190476190474","73.80952380952381","14.285714285714286","0.0","0.0","0.0"
"HIL.NS","31.986744818603228","59.211584875301696","4.761904761904762","38.93805309734513","72.72727272727273","14.285714285714286","0.0","0.0","0.0"
"UCOBANK.NS","31.952380952380953","56.76190476190476","7.142857142857143","41.904761904761905","66.66666666666667","14.285714285714286","14.285714285714286","0.0","0.0"
"TRIL.NS","31.858974358974358","55.38461538461538","8.333333333333334","38.46153846153847","66.66666666666666","16.666666666666668","0.0","0.0","0.0"
"SBT.NS","31.829055499268268","51.6210739614995","12.037037037037038","32.6241134751773","64.28571428571429","11.11111111111111","25.0","0.0","0.0"
"THIRUSUGA.NS","31.797785547785548","51.095571095571096","12.5","46.96969696969697","53.84615384615385","25.0","0.0","0.0","0.0"
"MARALOVER.NS","31.773809523809526","58.19047619047619","5.357142857142858","41.904761904761905","69.04761904761905","7.142857142857143","14.285714285714286","0.0","0.0"
"ONWARDTEC.NS","31.772486772486772","58.783068783068785","4.761904761904762","39.81481481481482","71.42857142857143","14.285714285714286","0.0","0.0","0.0"
"TAKE.NS","31.761904761904763","56.38095238095238","7.142857142857143","40.95238095238095","66.66666666666667","14.285714285714286","14.285714285714286","0.0","0.0"
"RALLIS.NS","31.685300207039333","58.60869565217391","4.761904761904762","35.65217391304348","73.91304347826086","14.285714285714286","0.0","0.0","0.0"
"ITI.NS","31.668060200668894","50.83612040133779","12.5","34.78260869565217","61.53846153846154","25.0","0.0","0.0","0.0"
"HUBTOWN.NS","31.655153789300133","51.130820399113084","12.17948717948718","36.36363636363637","60.97560975609756","15.384615384615385","33.333333333333336","0.0","0.0"
"ORIENTHOT.NS","31.647841354195656","53.35978527249387","9.935897435897436","38.27751196172249","63.41463414634146","23.076923076923077","16.666666666666668","0.0","0.0"
"EIHAHOTEL.NS","31.64580941446613","57.52238805970149","5.769230769230769","38.80597014925373","70.0","23.076923076923077","0.0","0.0","0.0"
"ADHUNIK.NS","31.607142857142858","54.285714285714285","8.928571428571429","35.714285714285715","66.66666666666667","21.42857142857143","14.285714285714286","0.0","0.0"
"JSWSTEEL.NS","31.595238095238095","59.61904761904762","3.5714285714285716","34.76190476190476","76.19047619047619","14.285714285714286","0.0","0.0","0.0"
"THERMAX.NS","31.55952380952381","54.19047619047619","8.928571428571429","31.9047619047619","69.04761904761905","21.42857142857143","14.285714285714286","0.0","0.0"
"MARUTI.NS","31.547619047619044","59.52380952380952","3.5714285714285716","30.95238095238095","78.57142857142857","14.285714285714286","0.0","0.0","0.0"
"CMC.NS","31.53571428571429","50.57142857142858","12.5","30.0","64.28571428571429","21.42857142857143","28.571428571428573","0.0","0.0"
"ELGIEQUIP.NS","31.44047619047619","57.52380952380952","5.357142857142858","36.666666666666664","71.42857142857143","21.42857142857143","0.0","0.0","0.0"
"SUNPHARMA.NS","31.416666666666664","53.9047619047619","8.928571428571429","27.619047619047617","71.42857142857143","35.714285714285715","0.0","0.0","0.0"
"ANTGRAPHI.NS","31.40692640692641","49.48051948051948","13.333333333333334","48.701298701298704","50.0","20.0","20.0","0.0","0.0"
"AMBUJACEM.NS","31.392857142857146","57.42857142857143","5.357142857142858","32.857142857142854","73.80952380952381","7.142857142857143","14.285714285714286","0.0","0.0"
"HINDMOTOR.NS","31.37060041407867","53.217391304347814","9.523809523809524","41.73913043478261","60.8695652173913","28.571428571428573","0.0","0.0","0.0"
"MMTC.NS","31.321428571428573","53.714285714285715","8.928571428571429","34.285714285714285","66.66666666666667","21.42857142857143","14.285714285714286","0.0","0.0"
"JINDALSTE.NS","31.309523809523807","59.047619047619044","3.5714285714285716","40.476190476190474","71.42857142857143","14.285714285714286","0.0","0.0","0.0"
"VARDHACRL.NS","31.25148414803587","54.49014778325123","8.012820512820513","34.97536945812808","67.5","15.384615384615385","16.666666666666668","0.0","0.0"
"MRF.NS","31.25","57.142857142857146","5.357142857142858","28.57142857142857","76.19047619047619","7.142857142857143","14.285714285714286","0.0","0.0"
"TV18BRDCS.NS","31.234126984126984","49.96825396825397","12.5","34.92063492063492","60.0","12.5","25.0","0.0","0.0"
"TIMETECHN.NS","31.21428571428572","51.71428571428572","10.714285714285715","32.857142857142854","64.28571428571429","14.285714285714286","28.571428571428573","0.0","0.0"
"DRDATSONS.NS","31.17225184056867","54.33168316831683","8.012820512820513","42.07920792079208","62.5","15.384615384615385","16.666666666666668","0.0","0.0"
"PLETHICO.NS","31.154761904761905","56.95238095238095","5.357142857142858","42.38095238095238","66.66666666666667","7.142857142857143","14.285714285714286","0.0","0.0"
"GRAPHITE.NS","31.154761904761905","56.95238095238095","5.357142857142858","35.238095238095234","71.42857142857143","7.142857142857143","14.285714285714286","0.0","0.0"
"ZEELEARN.NS","31.119047619047624","51.52380952380953","10.714285714285715","32.38095238095238","64.28571428571429","14.285714285714286","28.571428571428573","0.0","0.0"
"REPCOHOME.NS","31.109730848861286","52.69565217391305","9.523809523809524","33.91304347826087","65.21739130434783","28.571428571428573","0.0","0.0","0.0"
"DEEPAKFER.NS","31.107142857142854","56.857142857142854","5.357142857142858","31.428571428571427","73.80952380952381","21.42857142857143","0.0","0.0","0.0"
"ABIRLANUV.NS","31.067238734817394","56.073871409028726","6.060606060606061","34.30232558139535","70.58823529411765","18.181818181818183","0.0","0.0","0.0"
"PHOENIXLT.NS","30.98964803312629","57.21739130434782","4.761904761904762","32.17391304347826","73.91304347826086","14.285714285714286","0.0","0.0","0.0"
"ALCHEM.NS","30.936522826766733","55.783302063789876","6.08974358974359","37.019230769230774","68.29268292682927","7.6923076923076925","16.666666666666668","0.0","0.0"
"VISAKAIND.NS","30.904761904761905","54.666666666666664","7.142857142857143","36.666666666666664","66.66666666666667","14.285714285714286","14.285714285714286","0.0","0.0"
"NITESHEST.NS","30.85714285714286","54.57142857142858","7.142857142857143","40.0","64.28571428571429","14.285714285714286","14.285714285714286","0.0","0.0"
"CUB.NS","30.857142857142858","54.57142857142857","7.142857142857143","25.71428571428571","73.80952380952381","14.285714285714286","14.285714285714286","0.0","0.0"
"OMKARCHEM.NS","30.82142857142857","56.285714285714285","5.357142857142858","30.0","73.80952380952381","7.142857142857143","14.285714285714286","0.0","0.0"
"LOVABLE.NS","30.738095238095237","57.904761904761905","3.5714285714285716","37.61904761904762","71.42857142857143","14.285714285714286","0.0","0.0","0.0"
"TATASTEEL.NS","30.738095238095237","57.904761904761905","3.5714285714285716","37.61904761904762","71.42857142857143","14.285714285714286","0.0","0.0","0.0"
"CPSEETF.NS","30.694303726218624","49.35157041540021","12.037037037037038","26.95035460992908","64.28571428571429","11.11111111111111","25.0","0.0","0.0"
"TINPLATE.NS","30.69047619047619","50.666666666666664","10.714285714285715","40.95238095238095","57.14285714285714","28.571428571428573","14.285714285714286","0.0","0.0"
"VIMALOIL.NS","30.60301680991336","57.50232991612302","3.7037037037037037","35.13513513513514","72.41379310344827","11.11111111111111","0.0","0.0","0.0"
"BSLNIFTY.NS","30.596904937361828","61.193809874723655","0.0","35.59322033898305","78.26086956521739","0.0","0.0","0.0","0.0"
"TATACHEM.NS","30.547619047619047","57.523809523809526","3.5714285714285716","29.523809523809522","76.19047619047619","14.285714285714286","0.0","0.0","0.0"
"PREMIER.NS","30.535714285714285","55.714285714285715","5.357142857142858","35.714285714285715","69.04761904761905","7.142857142857143","14.285714285714286","0.0","0.0"
"GALLANTT.NS","30.523809523809526","53.904761904761905","7.142857142857143","34.76190476190476","66.66666666666667","14.285714285714286","14.285714285714286","0.0","0.0"
"UNITY.NS","30.523809523809522","53.9047619047619","7.142857142857143","41.904761904761905","61.904761904761905","14.285714285714286","14.285714285714286","0.0","0.0"
"SOUTHBANK.NS","30.476190476190478","53.80952380952381","7.142857142857143","30.95238095238095","69.04761904761905","14.285714285714286","14.285714285714286","0.0","0.0"
"COROMANDE.NS","30.41892911010558","55.068627450980394","5.769230769230769","28.92156862745098","72.5","23.076923076923077","0.0","0.0","0.0"
"VARUNSHIP.NS","30.380952380952387","53.61904761904763","7.142857142857143","37.61904761904762","64.28571428571429","14.285714285714286","14.285714285714286","0.0","0.0"
"KANSAINER.NS","30.380952380952383","53.61904761904762","7.142857142857143","30.476190476190474","69.04761904761905","28.571428571428573","0.0","0.0","0.0"
"SBBJ.NS","30.321428571428577","51.71428571428572","8.928571428571429","32.857142857142854","64.28571428571429","21.42857142857143","14.285714285714286","0.0","0.0"
"OMMETALS.NS","30.285714285714285","60.57142857142857","0.0","44.285714285714285","71.42857142857143","0.0","0.0","0.0","0.0"
"VARUN.NS","30.28502188868043","50.63414634146342","9.935897435897436","35.1219512195122","60.97560975609756","23.076923076923077","16.666666666666668","0.0","0.0"
"ALKALI.NS","30.241676915296942","52.47053331777337","8.012820512820513","39.71291866028708","60.97560975609756","15.384615384615385","16.666666666666668","0.0","0.0"
"FAGBEARIN.NS","30.21428571428571","56.857142857142854","3.5714285714285716","31.428571428571427","73.80952380952381","14.285714285714286","0.0","0.0","0.0"
"KOHINOOR.NS","30.190476190476193","53.23809523809524","7.142857142857143","36.666666666666664","64.28571428571429","14.285714285714286","14.285714285714286","0.0","0.0"
"VIJSHAN.NS","30.154761904761905","54.952380952380956","5.357142857142858","40.95238095238095","64.28571428571429","7.142857142857143","14.285714285714286","0.0","0.0"
"DHANBANK.NS","30.142857142857142","53.14285714285714","7.142857142857143","40.0","61.904761904761905","14.285714285714286","14.285714285714286","0.0","0.0"
"LAKSHMIEF.NS","30.004504504504506","51.67567567567568","8.333333333333334","40.0","59.45945945945946","8.333333333333334","16.666666666666668","0.0","0.0"
"ESSDEE.NS","29.976190476190474","56.38095238095238","3.5714285714285716","33.80952380952381","71.42857142857143","14.285714285714286","0.0","0.0","0.0"
"SAVERA.NS","29.96951219512195","59.9390243902439","0.0","56.09756097560975","62.5","0.0","0.0","0.0","0.0"
"ENERGYDEV.NS","29.961892141326192","51.91096376983187","8.012820512820513","45.63106796116505","56.09756097560975","15.384615384615385","16.666666666666668","0.0","0.0"
"GIPCL.NS","29.952380952380953","52.76190476190476","7.142857142857143","31.9047619047619","66.66666666666667","14.285714285714286","14.285714285714286","0.0","0.0"
"KFA.NS","29.789661487937348","51.566502463054185","8.012820512820513","38.916256157635466","60.0","15.384615384615385","16.666666666666668","0.0","0.0"
"BANKBEES.NS","29.789029247648713","51.565237982476916","8.012820512820513","22.815533980582526","70.73170731707317","15.384615384615385","16.666666666666668","0.0","0.0"
"UNICHEMLA.NS","29.761904761904763","52.38095238095238","7.142857142857143","30.95238095238095","66.66666666666667","28.571428571428573","0.0","0.0","0.0"
"KCPSUGIND.NS","29.738095238095237","48.76190476190476","10.714285714285715","36.19047619047619","57.14285714285714","14.285714285714286","28.571428571428573","0.0","0.0"
"SHYAMTEL.NS","29.72404627892433","53.35834896810507","6.08974358974359","34.61538461538461","65.85365853658537","7.6923076923076925","16.666666666666668","0.0","0.0"
"BOSCHLTD.NS","29.702380952380953","50.476190476190474","8.928571428571429","26.19047619047619","66.66666666666667","21.42857142857143","14.285714285714286","0.0","0.0"
"BHARTISHI.NS","29.631469979296064","49.7391304347826","9.523809523809524","33.04347826086956","60.8695652173913","28.571428571428573","0.0","0.0","0.0"
"KOTAKBANK.NS","29.63095238095238","53.9047619047619","5.357142857142858","27.619047619047617","71.42857142857143","21.42857142857143","0.0","0.0","0.0"
"BAJAJCORP.NS","29.607142857142858","57.42857142857143","1.7857142857142858","32.857142857142854","73.80952380952381","7.142857142857143","0.0","0.0","0.0"
"GRUH.NS","29.571428571428573","52.0","7.142857142857143","30.0","66.66666666666667","14.285714285714286","14.285714285714286","0.0","0.0"
"AMTL.NS","29.568313306631065","49.612817089452605","9.523809523809524","38.3177570093458","57.14285714285714","28.571428571428573","0.0","0.0","0.0"
"JKPAPER.NS","29.499999999999996","55.42857142857142","3.5714285714285716","31.428571428571427","71.42857142857143","14.285714285714286","0.0","0.0","0.0"
"JAGRAN.NS","29.46428571428572","50.00000000000001","8.928571428571429","28.57142857142857","64.28571428571429","21.42857142857143","14.285714285714286","0.0","0.0"
"NMDC.NS","29.464285714285715","57.142857142857146","1.7857142857142858","28.57142857142857","76.19047619047619","7.142857142857143","0.0","0.0","0.0"
"JINDRILL.NS","29.333333333333336","51.523809523809526","7.142857142857143","39.52380952380952","59.523809523809526","14.285714285714286","14.285714285714286","0.0","0.0"
"FIEMIND.NS","29.29761904761905","53.23809523809524","5.357142857142858","22.38095238095238","73.80952380952381","7.142857142857143","14.285714285714286","0.0","0.0"
"CIPLA.NS","29.28571428571429","51.42857142857143","7.142857142857143","28.57142857142857","66.66666666666667","14.285714285714286","14.285714285714286","0.0","0.0"
"GEMINI.NS","29.244818083072254","54.64348231999066","3.8461538461538463","48.803827751196174","58.536585365853654","15.384615384615385","0.0","0.0","0.0"
"ARVINDREM.NS","29.202380952380956","53.04761904761905","5.357142857142858","36.19047619047619","64.28571428571429","7.142857142857143","14.285714285714286","0.0","0.0"
"JUBLFOOD.NS","29.142857142857146","51.142857142857146","7.142857142857143","31.428571428571427","64.28571428571429","28.571428571428573","0.0","0.0","0.0"
"MAHABANK.NS","29.142857142857146","51.142857142857146","7.142857142857143","31.428571428571427","64.28571428571429","14.285714285714286","14.285714285714286","0.0","0.0"
"CLNINDIA.NS","29.11904761904762","47.523809523809526","10.714285714285715","29.523809523809522","59.523809523809526","28.571428571428573","14.285714285714286","0.0","0.0"
"ULTRACEMC.NS","29.000000000000004","50.85714285714286","7.142857142857143","27.142857142857142","66.66666666666667","14.285714285714286","14.285714285714286","0.0","0.0"
"ACC.NS","29.000000000000004","50.85714285714286","7.142857142857143","27.142857142857142","66.66666666666667","14.285714285714286","14.285714285714286","0.0","0.0"
"RJL.NS","28.993057114045563","51.896370638347534","6.08974358974359","38.27751196172249","60.97560975609756","7.6923076923076925","16.666666666666668","0.0","0.0"
"SPARC.NS","28.988095238095237","56.19047619047619","1.7857142857142858","33.33333333333333","71.42857142857143","7.142857142857143","0.0","0.0","0.0"
"GMDCLTD.NS","28.976190476190478","47.23809523809524","10.714285714285715","32.38095238095238","57.14285714285714","14.285714285714286","28.571428571428573","0.0","0.0"
"MOHITIND.NS","28.93371908150233","54.163734459300954","3.7037037037037037","57.82312925170068","51.72413793103448","11.11111111111111","0.0","0.0","0.0"
"TRENT.NS","28.9047619047619","43.52380952380952","14.285714285714286","26.666666666666664","54.76190476190476","28.571428571428573","28.571428571428573","0.0","0.0"
"PDPL.NS","28.738095238095237","53.904761904761905","3.5714285714285716","34.76190476190476","66.66666666666667","14.285714285714286","0.0","0.0","0.0"
"LUPIN.NS","28.738095238095234","53.9047619047619","3.5714285714285716","27.619047619047617","71.42857142857143","14.285714285714286","0.0","0.0","0.0"
"GAIL.NS","28.70238095238095","55.61904761904761","1.7857142857142858","31.9047619047619","71.42857142857143","7.142857142857143","0.0","0.0","0.0"
"BERGEPAIN.NS","28.69047619047619","53.80952380952381","3.5714285714285716","30.95238095238095","69.04761904761905","14.285714285714286","0.0","0.0","0.0"
"CARBORUNI.NS","28.654761904761905","55.523809523809526","1.7857142857142858","35.238095238095234","69.04761904761905","7.142857142857143","0.0","0.0","0.0"
"PERSISTEN.NS","28.547619047619047","53.523809523809526","3.5714285714285716","33.80952380952381","66.66666666666667","14.285714285714286","0.0","0.0","0.0"
"TATAPOWER.NS","28.45238095238095","53.33333333333333","3.5714285714285716","33.33333333333333","66.66666666666667","14.285714285714286","0.0","0.0","0.0"
"BAJAJFINS.NS","28.45238095238095","53.33333333333333","3.5714285714285716","26.19047619047619","71.42857142857143","14.285714285714286","0.0","0.0","0.0"
"PANACEABI.NS","28.428571428571427","49.71428571428571","7.142857142857143","31.428571428571427","61.904761904761905","14.285714285714286","14.285714285714286","0.0","0.0"
"BATAINDIA.NS","28.357142857142854","53.14285714285714","3.5714285714285716","32.857142857142854","66.66666666666667","14.285714285714286","0.0","0.0","0.0"
"JSL.NS","28.345238095238095","51.333333333333336","5.357142857142858","39.047619047619044","59.523809523809526","7.142857142857143","14.285714285714286","0.0","0.0"
"BIRLAMONE.NS","28.327122153209107","47.13043478260869","9.523809523809524","46.08695652173913","47.826086956521735","28.571428571428573","0.0","0.0","0.0"
"CENTENKA.NS","28.25","51.142857142857146","5.357142857142858","31.428571428571427","64.28571428571429","7.142857142857143","14.285714285714286","0.0","0.0"
"DPTL.NS","28.13193318639684","52.41771252663983","3.8461538461538463","35.92233009708738","63.41463414634146","15.384615384615385","0.0","0.0","0.0"
"SURYAROSN.NS","28.107142857142854","50.857142857142854","5.357142857142858","34.285714285714285","61.904761904761905","7.142857142857143","14.285714285714286","0.0","0.0"
"APTECHT.NS","28.05952380952381","50.761904761904766","5.357142857142858","37.61904761904762","59.523809523809526","7.142857142857143","14.285714285714286","0.0","0.0"
"PFOCUS.NS","28.047619047619047","48.95238095238095","7.142857142857143","29.523809523809522","61.904761904761905","14.285714285714286","14.285714285714286","0.0","0.0"
"LAXMIMACH.NS","28.023809523809526","52.47619047619048","3.5714285714285716","27.619047619047617","69.04761904761905","14.285714285714286","0.0","0.0","0.0"
"NAUKRI.NS","28.0","56.0","0.0","40.0","66.66666666666667","0.0","0.0","0.0","0.0"
"RPOWER.NS","27.964285714285715","50.57142857142858","5.357142857142858","30.0","64.28571428571429","7.142857142857143","14.285714285714286","0.0","0.0"
"GODREJCP.NS","27.94047619047619","54.095238095238095","1.7857142857142858","35.238095238095234","66.66666666666667","7.142857142857143","0.0","0.0","0.0"
"SHOPERSTO.NS","27.86802845626375","44.62494580141639","11.111111111111112","30.481283422459896","54.05405405405405","16.666666666666668","16.666666666666668","0.0","0.0"
"ACCELYA.NS","27.84583333333333","51.525","4.166666666666667","32.8125","64.0","12.5","0.0","0.0","0.0"
"ZEEL.NS","27.80952380952381","48.476190476190474","7.142857142857143","31.9047619047619","59.523809523809526","14.285714285714286","14.285714285714286","0.0","0.0"
"VAKRANGEE.NS","27.803334596438045","49.837438423645324","5.769230769230769","27.093596059113302","65.0","23.076923076923077","0.0","0.0","0.0"
"AHLWEST.NS","27.798155298155297","52.818532818532816","2.777777777777778","42.857142857142854","59.45945945945946","8.333333333333334","0.0","0.0","0.0"
"AGRODUTCH.NS","27.77777777777778","55.55555555555556","0.0","38.888888888888886","66.66666666666667","0.0","0.0","0.0","0.0"
"UTTAMSTL.NS","27.75","53.714285714285715","1.7857142857142858","34.285714285714285","66.66666666666667","7.142857142857143","0.0","0.0","0.0"
"TTKHEALTH.NS","27.74436090225564","55.48872180451128","0.0","31.578947368421055","71.42857142857143","0.0","0.0","0.0","0.0"
"M100.NS","27.715031239184682","53.506985555292445","1.9230769230769231","27.66990291262136","70.73170731707317","7.6923076923076925","0.0","0.0","0.0"
"GILLETTE.NS","27.52380952380953","47.90476190476191","7.142857142857143","23.333333333333332","64.28571428571429","14.285714285714286","14.285714285714286","0.0","0.0"
"BIOCON.NS","27.42857142857143","47.714285714285715","7.142857142857143","30.0","59.523809523809526","14.285714285714286","14.285714285714286","0.0","0.0"
"NESCO.NS","27.38095238095238","47.61904761904761","7.142857142857143","26.19047619047619","61.904761904761905","14.285714285714286","14.285714285714286","0.0","0.0"
"HGS.NS","27.357142857142858","44.0","10.714285714285715","31.428571428571427","52.38095238095238","14.285714285714286","28.571428571428573","0.0","0.0"
"PIDILITIN.NS","27.17267267267267","51.567567567567565","2.777777777777778","27.56756756756757","67.56756756756756","8.333333333333334","0.0","0.0","0.0"
"MYSOREBAN.NS","27.142857142857146","47.142857142857146","7.142857142857143","28.57142857142857","59.523809523809526","14.285714285714286","14.285714285714286","0.0","0.0"
"PRAKASHST.NS","27.13095238095238","45.33333333333333","8.928571428571429","27.619047619047617","57.14285714285714","21.42857142857143","14.285714285714286","0.0","0.0"
"HCLTECH.NS","27.071428571428573","50.57142857142858","3.5714285714285716","30.0","64.28571428571429","14.285714285714286","0.0","0.0","0.0"
"GODREJIND.NS","27.04761904761905","46.952380952380956","7.142857142857143","28.095238095238095","59.523809523809526","14.285714285714286","14.285714285714286","0.0","0.0"
"INDRAMEDC.NS","27.02380952380952","50.47619047619047","3.5714285714285716","33.33333333333333","61.904761904761905","14.285714285714286","0.0","0.0","0.0"
"MORARJEE.NS","26.984126984126984","53.96825396825397","0.0","34.92063492063492","66.66666666666667","0.0","0.0","0.0","0.0"
"CORPBANK.NS","26.952380952380953","46.76190476190476","7.142857142857143","27.619047619047617","59.523809523809526","14.285714285714286","14.285714285714286","0.0","0.0"
"HEROMOTOC.NS","26.83333333333333","50.09523809523809","3.5714285714285716","32.38095238095238","61.904761904761905","14.285714285714286","0.0","0.0","0.0"
"HINDZINC.NS","26.82142857142857","48.285714285714285","5.357142857142858","31.428571428571427","59.523809523809526","7.142857142857143","14.285714285714286","0.0","0.0"
"THANGAMAY.NS","26.76739926739927","45.201465201465204","8.333333333333334","29.67032967032967","55.55555555555556","8.333333333333334","16.666666666666668","0.0","0.0"
"ECLERX.NS","26.738095238095234","49.9047619047619","3.5714285714285716","31.9047619047619","61.904761904761905","14.285714285714286","0.0","0.0","0.0"
"APOLLOHOS.NS","26.736185383244205","47.41176470588235","6.060606060606061","25.88235294117647","61.76470588235294","18.181818181818183","0.0","0.0","0.0"
"TNPL.NS","26.67857142857143","48.0","5.357142857142858","27.142857142857142","61.904761904761905","7.142857142857143","14.285714285714286","0.0","0.0"
"PGEL.NS","26.658067542213885","51.39305816135085","1.9230769230769231","37.019230769230774","60.97560975609756","7.6923076923076925","0.0","0.0","0.0"
"WYETH.NS","26.654761904761905","51.523809523809526","1.7857142857142858","25.238095238095237","69.04761904761905","7.142857142857143","0.0","0.0","0.0"
"MARICO.NS","26.630952380952387","47.90476190476191","5.357142857142858","23.333333333333332","64.28571428571429","21.42857142857143","0.0","0.0","0.0"
"GLOBUSSPR.NS","26.607142857142854","51.42857142857142","1.7857142857142858","35.714285714285715","61.904761904761905","7.142857142857143","0.0","0.0","0.0"
"SUPREMEIN.NS","26.57142857142857","53.14285714285714","0.0","32.857142857142854","66.66666666666667","0.0","0.0","0.0","0.0"
"MERCK.NS","26.511904761904763","51.23809523809524","1.7857142857142858","28.095238095238095","66.66666666666667","7.142857142857143","0.0","0.0","0.0"
"GODFRYPHL.NS","26.511904761904763","51.23809523809524","1.7857142857142858","28.095238095238095","66.66666666666667","7.142857142857143","0.0","0.0","0.0"
"SUNDARAM.NS","26.45390070921986","52.90780141843972","0.0","48.93617021276596","55.55555555555556","0.0","0.0","0.0","0.0"
"SANOFI.NS","26.45238095238095","49.33333333333333","3.5714285714285716","30.476190476190474","61.904761904761905","14.285714285714286","0.0","0.0","0.0"
"RCOM.NS","26.30952380952381","49.04761904761905","3.5714285714285716","33.33333333333333","59.523809523809526","14.285714285714286","0.0","0.0","0.0"
"IDEA.NS","26.29761904761905","47.23809523809524","5.357142857142858","32.38095238095238","57.14285714285714","7.142857142857143","14.285714285714286","0.0","0.0"
